#name	description	is_reversible	data_source	is_spontaneous
HACD5	3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA)	1	iJO1366	0
HACD4	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)	1	iJO1366	0
HACD7	3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)	1	iJO1366	0
SOTA	Succinylornithine transaminase	0	iJO1366	0
HACD8	3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA), peroxisomal	1	iJO1366	0
AMALT4	Amylomaltase (maltohexaose)	0	iJO1366	0
AMALT3	Amylomaltase (maltopentaose)	0	iJO1366	0
AMALT2	Amylomaltase (maltotetraose)	0	iJO1366	0
AMALT1	Amylomaltase (maltotriose)	0	iJO1366	0
GLCRt2rpp	D-glucarate transport via proton symport, reversible (periplasm)	1	iJO1366	0
3OAR601	3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0)	1	iJO1366_genetic_unlumping	0
FALDH2	formaldehyde dehydrogenase	1	iJO1366	0
2AGPA181tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C18:1) transporter via facilitated diffusion (periplasm)	0	iJO1366	0
SPMDt3pp	spermidine transport out via proton antiport (periplasm)	0	iJO1366	0
DOGULNR	2,3 dioxo-L-gulonate reductase	0	iJO1366	0
ADSS	adenylosuccinate synthase	0	iJO1366	0
GLYtex	Glycine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
MALTtexi	maltoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible	0	iJO1366	0
SHSL1	O-succinylhomoserine lyase (L-cysteine)	0	iJO1366	0
G2PPpp	glycerol 2-phosphate phosphatase (periplasmic)	0	iJO1366	0
PSCLYSt2pp	psicoselysine transport via proton symport (periplasm)	0	iJO1366	0
MTHFR2	5,10-methylenetetrahydrofolate reductase (NADH)	0	iJO1366	0
ADSK	adenylyl-sulfate kinase	0	iJO1366	0
ACSERtpp	O-Acetyl-L-serine export via facilitated transport	0	iJO1366	0
G3PGtex	glycerophoglycerol transport via diffusion (extracellular to periplasm)	1	iJO1366	0
CLPNH161pp	cardiolipin hydrolase (periplasm, n-C16:1)	0	iJO1366	0
LPLIPAL2ATE161	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:1)	0	iJO1366	0
LPLIPAL2ATE160	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:0)	0	iJO1366	0
GSPMDA	Glutathionylspermidine amidase	0	iJO1366	0
HEPK2	LPS heptose kinase II (LPS core synthesis)	0	iJO1366	0
HEPK1	LPS heptose kinase I (LPS core synthesis)	0	iJO1366	0
ALATA_L	L-alanine transaminase	1	iJO1366	0
LPLIPAL1G141pp	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:1) (periplasm)	0	iJO1366	0
MALTabcpp	maltose transport via ABC system (periplasm)	0	iJO1366	0
GSPMDS	Glutathionylspermidine synthetase	0	iJO1366	0
LPLIPAL2A180	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:0)	0	iJO1366	0
LPLIPAL2A181	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:1)	0	iJO1366	0
PACCOAL	phenylacetate-CoA ligase	0	iJO1366	0
AIRC3	phosphoribosylaminoimidazole carboxylase (mutase rxn)	1	iJO1366	0
DB4PS	3,4-Dihydroxy-2-butanone-4-phosphate synthase	0	iJO1366	0
MOCDS	molybdopterin cytidine dinucleotide synthase	0	iJO1366	0
NTD6pp	5_prime_-nucleotidase (dAMP)	0	iJO1366	0
PACCOAE	ring 1,2-phenylacetyl-CoA epoxidase (NADPH)	0	iJO1366	0
SLNTtex	selenite transport via diffusion (extracellular to periplasm)	1	iJO1366	0
MPTG	murein polymerizing transglycosylase	0	iJO1366	0
GLYCK	glycerate kinase	0	iJO1366	0
TMDS	thymidylate synthase	0	iJO1366	0
LPLIPAL2G120	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C12:0)	0	iJO1366	0
GLYCL	Glycine Cleavage System	0	iJO1366	0
HISTD	histidinol dehydrogenase	0	iJO1366	0
MLDCP1App	murein L,D-carboxypeptidase (murein5px4p) (periplasm)	0	iJO1366	0
ASP1DC	aspartate 1-decarboxylase	0	iJO1366	0
3PEPTtex	LalaDgluMdap (tripeptide) transport via diffusion (extracellular to periplasm)	1	iJO1366	0
CGLYabcpp	L-Cysteinylglycine (Cys-Gly) transport via ABC system (periplasm)	0	iJO1366	0
FE3HOXUtex	Fe(III)hydroxamate unloaded secretion	0	iJO1366	0
XYLI1	xylose isomerase	1	iJO1366	0
XYLI2	xylose isomerase	1	iJO1366	0
SSALx	succinate-semialdehyde dehydrogenase (NAD)	0	iJO1366	0
CRNDCAL2	D-Carnitine-CoA Ligase	0	iJO1366	0
LPLIPAL1E181pp	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:1) (periplasm)	0	iJO1366	0
COLIPAabcpp	core oligosaccharide lipid A transport via ABC system (periplasm)	0	iJO1366	0
PGPP140pp	phosphatidylglycerol phosphate phosphatase (periplasm, n-C14:0)	0	iJO1366	0
CLPNS141pp	cardiolipin synthase (periplasmic, n-C14:1)	1	iJO1366	0
LPLIPAL2ATG141	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:1)	0	iJO1366	0
SEPHCHCS	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	0	iJO1366	0
VALtex	L-valine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
ACBIPGT	Adenosyl cobinamide phosphate guanyltransferase	0	iJO1366	0
ALATA_L2	alanine transaminase	0	iJO1366	0
PPPGO	protoporphyrinogen oxidase (aerobic)	0	iJO1366	0
FEOXAMabcpp	ferroxamine transport via ABC system (periplasm)	0	iJO1366	0
DHORDfum	Fumarate dependent DHORD	0	iJO1366	0
AKGtex	alpha-ketoglutarate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
PTHRpp	phospho-L-threonine phosphatase (periplasmic)	0	iJO1366	0
CLt3_2pp	chloride transport out via proton antiport (2:1) (periplasm)	0	iJO1366	0
HEPT2	heptosyltransferase II (LPS core synthesis)	0	iJO1366	0
NTD12pp	5_prime_-nucleotidase (dIMP) (periplasm)	0	iJO1366	0
METtex	L-methionine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
PRASCSi	phosphoribosylaminoimidazolesuccinocarboxamide synthase	0	iJO1366	0
AGPAT1411	1-tetradec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:1)	0	iJO1366_genetic_unlumping	0
SUCASPtpp	succinate:aspartate antiporter (periplasm)	1	iJO1366	0
RPE	ribulose 5-phosphate 3-epimerase	1	iJO1366	0
CMPN	CMP nucleosidase	0	iJO1366	0
BETALDHx	betaine-aldehyde dehydrogenase	0	iJO1366	0
BETALDHy	betaine-aldehyde dehydrogenase	0	iJO1366	0
RPI	ribose-5-phosphate isomerase	1	iJO1366	0
PLIPA2G180pp	Phospholipase A2 (phosphatidylglycerol, n-C18:0) (periplasm)	0	iJO1366	0
CYStpp	L-cysteine export via facilitated transport	0	iJO1366	0
TARTt2_3pp	D-tartrate transport via proton symport (3 H) (periplasm)	0	iJO1366	0
G3PD2	glycerol-3-phosphate dehydrogenase (NADP)	1	iJO1366	0
CO2tpp	CO2 transporter via diffusion (periplasm)	1	iJO1366	1
G3PD7	glycerol-3-phosphate dehydrogenase (demethylmenaquinone-8)	0	iJO1366	0
G3PD6	glycerol-3-phosphate dehydrogenase (menaquinone-8)	0	iJO1366	0
G3PD5	glycerol-3-phosphate dehydrogenase (ubiquinone-8)	0	iJO1366	0
CRNt8pp	L-carnitine/D-carnitine antiporter (periplasm)	0	iJO1366	0
ASCBtex	L-ascorbate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
RMPA	Rhamnulose-1-phosphate aldolase	1	iJO1366	0
MDDEP3pp	murein D,D-endopeptidase (murein5px4p) (periplasm)	0	iJO1366	0
PYDXNK	pyridoxine kinase	0	iJO1366	0
MOAT3C	3-deoxy-D-manno-octulosonic acid transferase III (LPS core biosynthesis)	0	iJO1366	0
GLYCLTDy	Glycolate dehydrogenase (NADP)	0	iJO1366	0
GLYCLTDx	Glycolate dehydrogenase (NAD)	0	iJO1366	0
LYXI	Lyxose isomerase	0	iJO1366	0
CU1Opp	Cuprous Oxidase (Cu+1)	0	iJO1366	0
12PPDStpp	(S)-Propane-1,2-diol facilitated transport (periplasm)	1	iJO1366	0
EAR40y1	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C4:0)	0	iJO1366_genetic_unlumping	0
CLPNH180pp	cardiolipin hydrolase (periplasm, n-C18:0)	0	iJO1366	0
PG140abcpp	phosphatidylglycerol transport via ABC system (n-C14:0, periplasm)	0	iJO1366	0
GLYt2rpp	glycine reversible transport via proton symport (periplasm)	1	iJO1366	0
NAMNPP	nicotinic acid mononucleotide pyrophosphorylase	0	iJO1366	0
SBTtex	D-sorbitol transport via diffusion (extracellular to periplasm)	1	iJO1366	0
NTPP11	Nucleoside triphosphate pyrophosphorylase (xtp)	0	iJO1366	0
ACOTA	acetylornithine transaminase	1	iJO1366	0
DAAD	D-Amino acid dehydrogenase	0	iJO1366	0
FALGTHLs	formaldehyde glutathione ligase (spontaneous)	1	iJO1366	1
INSt2pp	inosine transport in via proton symport (periplasm)	0	iJO1366	0
ALCD2x	alcohol dehydrogenase (ethanol)	1	iJO1366	0
HSTPT	histidinol-phosphate transaminase	0	iJO1366	0
ECAP2pp	enterobacterial common antigen polymerase (periplasm)	0	iJO1366	0
CRNabcpp	L-carnitine transport via ABC system (periplasm)	0	iJO1366	0
ACANTHAT	acetyl-CoA:anthranilate acetyltransferase	0	iJO1366	0
ATPPRT	ATP phosphoribosyltransferase	0	iJO1366	0
EAR100y1	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C10:0)	0	iJO1366_genetic_unlumping	0
GLNabcpp	L-glutamine transport via ABC system (periplasm)	0	iJO1366	0
APG3PAT120	acyl-phosphate:glycerol-3-phosphate acyltransferase (C12:0)	0	iJO1366	0
PE140abcpp	phosphatidylethanolamine transport via ABC system (n-C14:0, periplasm)	0	iJO1366	0
HISTP	histidinol-phosphatase	0	iJO1366	0
FALDtpp	formaldehyde transport via diffusion (periplasm)	1	iJO1366	1
HG2abcpp	Mercury (Hg+2) ABC transporter (periplasm)	0	iJO1366	0
LYSt3pp	L-lysine transport out via proton antiport (cytoplasm to periplasm)	0	iJO1366	0
3CMPtex	3CMP transport via diffusion (extracellular to periplasm)	1	iJO1366	0
DHQS	3-dehydroquinate synthase	0	iJO1366	0
ACGS	N-acetylglutamate synthase	0	iJO1366	0
PGP141abcpp	phosphatidylglycerophosphate transport via ABC system (n-C14:1, periplasm)	0	iJO1366	0
UACGALPpp	UDP-N-acetyl-D-galactosamine pyrophosphohydrolase (periplasm)	0	iJO1366	0
DADNtex	deoxyadenosine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GLYC2Ptex	Glycerol-2-phosphate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
LPLIPAL2A141	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)	0	iJO1366	0
OXCOAHDH	oxepin-CoA hydrolase/ 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (NADP+)	0	iJO1366	0
ACGK	acetylglutamate kinase	0	iJO1366	0
SSALy	succinate-semialdehyde dehydrogenase (NADP)	0	iJO1366	0
TGBPA	Tagatose-bisphosphate aldolase	1	iJO1366	0
EAR180x1	enoyl-[acyl-carrier-protein] reductase (NADH) (n-C18:0)	0	iJO1366_genetic_unlumping	0
ENTERES2	Enterochelin Esterase (Fe containing)	0	iJO1366	0
GPDDA4pp	Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)	0	iJO1366	0
PYDXNtpp	pyridoxine import	0	iJO1366	0
GK1	guanylate kinase (GMP:ATP)	1	iJO1366	0
SGSAD	Succinylglutamic semialdehyde dehydrogenase	0	iJO1366	0
OCDCEAtexi	Octadecenoate (n-C18:1) transport via facilitated irreversible diffusion (extracellular to periplasm)	0	iJO1366	0
ACPPAT1611	acyl-(acyl carrier protein):phosphate acyltransferase (C16:1)	0	iJO1366_genetic_unlumping	0
FECRMUtex	ferrichrome (minus Fe) secretion (to extracellular)	0	iJO1366	0
HYD2pp	Hydrogenase (menaquinone8: 2 protons) (periplasm)	0	iJO1366	0
FLVRx	flavin reductase (NAD)	0	iJO1366	0
SERD_D	D-serine deaminase	0	iJO1366	0
FACOAE161	fatty-acid-CoA thioesterase (hexadecenoate)	0	iJO1366	0
FACOAE160	fatty-acid-CoA thioesterase (hexadecanoate)	0	iJO1366	0
DXPRIi	1-deoxy-D-xylulose reductoisomerase	0	iJO1366	0
APH120	acylphosphatase (C12:0)	0	iJO1366	0
GLYALDtex	Glyceraldehyde transport via diffusion (extracellular to periplasm)	1	iJO1366	0
FECRMtonex	ferrichrome transport via ton system (extracellular)	0	iJO1366	0
ALDD2y	aldehyde dehydrogenase (acetaldehyde, NADP)	0	iJO1366	0
ALDD2x	aldehyde dehydrogenase (acetaldehyde, NAD)	0	iJO1366	0
RNDR41	ribonucleoside-diphosphate reductase (UDP)	0	iJO1366_genetic_unlumping	0
G6Ptex	glucose 6-phosphate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
NO2tex	nitrite transport via diffusion (extracellular to periplasm)	1	iJO1366	0
EDTXS11	Endotoxin Synthesis (lauroyl transferase)	0	iJO1366_genetic_unlumping	0
AACPS71	acyl-[acyl-carrier-protein] synthetase  (n-C12:0)	0	iJO1366_genetic_unlumping	0
GCALDD	Glycolaldehyde dehydrogenase	0	iJO1366	0
23PDE4pp	2_prime_,3_prime_-cyclic-nucleotide phosphodiesterase (CMP) (periplasm)	0	iJO1366	0
PSERtex	phospho-L-serine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
SERD_L	L-serine deaminase	0	iJO1366	0
FA100ACPHi1	fatty-acyl-ACP hydrolase	0	iJO1366_genetic_unlumping	0
ALLTNt2rpp	allantoin transport in via proton symport (periplasm)	1	iJO1366	0
3OAR1001	3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0)	1	iJO1366_genetic_unlumping	0
S_transfer_to_IscU_mod_1:2Fe1S	S_transfer_to_IscU_mod_1:2Fe1S	0	M_protein_recon	0
CYTDtex	cytidine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
NADK	NAD kinase	0	iJO1366	0
2AGPGAT141	2-acyl-glycerophospho-glycerol acyltransferase (n-C14:1)	0	iJO1366	0
2AGPGAT140	2-acyl-glycerophospho-glycerol acyltransferase (n-C14:0)	0	iJO1366	0
CU2abcpp	Copper (Cu+2) ABC transporter (periplasm)	0	iJO1366	0
H2tex	hydrogen transport via diffusion (extracellular to periplasm)	1	iJO1366	0
MELIBtex	melibiose transport via diffusion (extracellular to periplasm)	1	iJO1366	0
METabcpp	L-methionine transport via ABC system (periplasm)	0	iJO1366	0
GUAD	guanine deaminase	0	iJO1366	0
RNDR11	ribonucleoside-diphosphate reductase (ADP)	0	iJO1366_genetic_unlumping	0
NO3R2bpp	Nitrate reductase (Menaquinol-8) (periplasm)	0	iJO1366	0
TMK	thiamine kinase	0	iJO1366	0
FUMt2_3pp	Fumarate transport via proton symport (3 H) (periplasm)	0	iJO1366	0
DHPTDCs2	4,5-dihydroxy-2,3-pentanedione cyclization (spontaneous)	0	iJO1366	1
GLUCYS	gamma-glutamylcysteine synthetase	0	iJO1366	0
DUMPtex	dUMP transport via diffusion (extracellular to periplasm)	1	iJO1366	0
NTRIR2x	nitrite Reductase (NADH)	0	iJO1366	0
FUSAtpp	Fusidic acid transport via TolC system	0	iJO1366	0
DASYN181	CDP-diacylglycerol synthetase (n-C18:1)	0	iJO1366	0
TALA	transaldolase	1	iJO1366	0
MEOHtrpp	Methanol reversible transport via diffusion (periplasm)	1	iJO1366	1
GOFUCR	GDP-4-oxo-L-fucose reductase	0	iJO1366	0
NADH16pp	NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm)	0	iJO1366	0
ARGt3pp	L-arginine transport out via proton antiport (cytoplasm to periplasm)	0	iJO1366	0
HSST	homoserine O-succinyltransferase	0	iJO1366	0
TMAOR2pp	Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)	0	iJO1366	0
LYXtex	L-Lyxose transport via diffusion (extracellular to periplasm)	1	iJO1366	0
DCYTt2pp	deoxycytidine transport in via proton symport (periplasm)	0	iJO1366	0
PAPSR2	phosphoadenylyl-sulfate reductase (thioredoxin)	0	iJO1366_genetic_unlumping	0
PAPSR1	phosphoadenylyl-sulfate reductase (thioredoxin)	0	iJO1366_genetic_unlumping	0
PUNP4	purine-nucleoside phosphorylase (Deoxyguanosine)	1	iJO1366	0
IDONt2rpp	L-idonate transport via proton symport, reversible (periplasm)	1	iJO1366	0
PUNP6	purine-nucleoside phosphorylase (Deoxyinosine)	1	iJO1366	0
PUNP7	purine-nucleoside phosphorylase (Xanthosine)	1	iJO1366	0
PUNP1	purine-nucleoside phosphorylase (Adenosine)	1	iJO1366	0
PUNP2	purine-nucleoside phosphorylase (Deoxyadenosine)	1	iJO1366	0
PUNP3	purine-nucleoside phosphorylase (Guanosine)	1	iJO1366	0
LPLIPAL2E180	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:0)	0	iJO1366	0
LPLIPAL2E181	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:1)	0	iJO1366	0
SO4t2pp	sulfate transport in via proton symport (periplasm to cytoplasm)	0	iJO1366	0
PMPK	phosphomethylpyrimidine kinase	0	iJO1366	0
PPPNtex	3-phenylpropionate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
34dhpactex	dihydroxyphenylacetaldehyde transport via diffusion (extracellular to periplasm)	1	iJO1366	0
ASPO5	L-aspartate oxidase	0	iJO1366	0
ASPO6	L-aspartate oxidase	0	iJO1366	0
GLYt4pp	glycine transport in via sodium symport (periplasm)	0	iJO1366	0
23PDE7pp	2_prime_,3_prime_-cyclic-nucleotide phosphodiesterase (AMP) (periplasm)	0	iJO1366	0
CPMPS	cyclic pyranopterin monophosphate synthase	0	iJO1366	0
MDH3	Malate dehydrogenase (menaquinone 8 as acceptor)	0	iJO1366	0
MDH2	Malate dehydrogenase (ubiquinone 8 as acceptor)	0	iJO1366	0
PTRCabcpp	putrescine transport via ABC system (periplasm)	0	iJO1366	0
ASPt2_2pp	Aspartate transport via proton symport (2 H) (periplasm)	0	iJO1366	0
R5Ptex	Ribose 5-phosphate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
PGLYCP	Phosphoglycolate phosphatase	0	iJO1366	0
DMSOR1	Dimethyl sulfoxide reductase (Menaquinol 8)	0	iJO1366	0
HEMEOS	Heme O synthase	0	iJO1366	0
NADTRHD	NAD transhydrogenase	0	iJO1366	0
IPPS	2-isopropylmalate synthase	0	iJO1366	0
COBALT2t3pp	cobalt (Co+2) transport out via proton antiport (periplasm)	0	iJO1366	0
PGP160abcpp	phosphatidylglycerophosphate transport via ABC system (n-C16:0, periplasm)	0	iJO1366	0
ARBtex	L-arabinose transport via diffusion (extracellular to periplasm)	1	iJO1366	0
PG181abcpp	phosphatidylglycerol transport via ABC system (n-C18:1, periplasm)	0	iJO1366	0
GAL1Ptex	D-galactose 1-phosphate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
AGM3Pt2pp	GlcNAc-anhMurNAc tripeptide transport in via proton symport (periplasm)	0	iJO1366	0
3KGK	3-keto-L-gulonate kinase	0	iJO1366	0
FRUURtex	D-fructuronate transport via diffusion (extracellular)	1	iJO1366	0
MMCD	Methylmalonyl-CoA decarboxylase	0	iJO1366	0
GAL1PPpp	D-galactose 1-phosphatase	0	iJO1366	0
NTPTP1	Nucleoside triphosphate tripolyhydrolase	0	iJO1366	0
NTPTP2	Nucleoside triphosphate tripolyhydrolase	0	iJO1366	0
DAGK161	diacylglycerol kinase (n-C16:1)	0	iJO1366	0
DAGK160	diacylglycerol kinase (n-C16:0)	0	iJO1366	0
PSD120	Phosphatidylserine decarboxylase (n-C12:0)	0	iJO1366	0
FEOXAMUtex	ferroxamine (minus Fe3) secretion (to extracellular)	0	iJO1366	0
CDAPPA120	CDP-Diacylglycerol pyrophostatase (n-C12:0)	0	iJO1366	0
ZN2abcpp	Zinc (Zn+2) ABC transporter, efflux (periplasm)	0	iJO1366	0
PSERT	phosphoserine transaminase	0	iJO1366	0
CUt3	copper transport out via proton antiport	0	iJO1366	0
METSOX1tex	L-methionine S-oxide diffusion (extracellular)	1	iJO1366	0
H2Otpp	H2O transport via diffusion (periplasm)	1	iJO1366	1
AICART	phosphoribosylaminoimidazolecarboxamide formyltransferase	1	iJO1366	0
TAURtex	taurine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
BTNtex	Biotin transport via diffusion (extracellular to periplasm)	1	iJO1366	0
NNDPR	nicotinate-nucleotide diphosphorylase (carboxylating)	0	iJO1366	0
ACNML	N-Acetylneuraminate lyase	0	iJO1366	0
GALCTD	galactarate dehydratase	0	iJO1366	0
METSOXR12	L-methionine-S-oxide reductase	0	iJO1366_genetic_unlumping	0
RIBabcpp	D-ribose transport via ABC system (periplasm)	0	iJO1366	0
SPMDabcpp	spermidine transport via ABC system (periplasm)	0	iJO1366	0
ALDD4	aldehyde dehydrogenase (butanal, NAD)	0	iJO1366	0
LIPAabctex	lipid A transport via ABC system (periplasm to extracellular)	0	iJO1366	0
PTPATi	pantetheine-phosphate adenylyltransferase	0	iJO1366	0
AHCYSNS	S-adenosylhomocysteine nucleosidase	0	iJO1366	0
CMtex	Chloramphenicol transport via diffusion (extracellular to periplasm)	1	iJO1366	0
AIRC2	phosphoribosylaminoimidazole carboxylase	0	iJO1366	0
4PCP	tetrapeptide L,D-carboxypeptidase	0	iJO1366	0
GLGC	glucose-1-phosphate adenylyltransferase	0	iJO1366	0
TKT2	transketolase	1	iJO1366	0
TKT1	transketolase	1	iJO1366	0
HYXNtex	Hypoxanthine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GLCATr	D-glucose O-acetyltransferase	1	iJO1366	0
PNTK	pantothenate kinase	0	iJO1366	0
FE2t2pp	iron (II) transport in via proton symport (periplasm)	0	iJO1366	0
AGPAT1201	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C12:0)	0	iJO1366_genetic_unlumping	0
GGPTRCS	gamma glutamyl putrescine synthase	0	iJO1366	0
NTRIR4pp	nitrite Reductase (Menaquinole-8, periplasm)	0	iJO1366	0
SERAT	serine O-acetyltransferase	1	iJO1366	0
ASNtex	L-asparagine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
CHRPL	Chorismate pyruvate lyase	0	iJO1366	0
CYNTtex	Cyanate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
ACM6PH	N-acetylmuramate 6-phosphate hydrolase	0	iJO1366	0
PMDPHT	pyrimidine phosphatase	0	iJO1366	0
ACALD	acetaldehyde dehydrogenase (acetylating)	1	iJO1366	0
CUtex	copper (Cu+1) transport via diffusion (extracellular to periplasm)	1	iJO1366	0
METDabcpp	D-methionine transport via ABC system (periplasm)	0	iJO1366	0
MCOATA1	Malonyl-CoA-ACP transacylase	1	iJO1366_genetic_unlumping	0
ACt2rpp	acetate reversible transport via proton symport (periplasm)	1	iJO1366	0
O16GLCT2	glucosyltransferase II (LPS O16 antigen biosynthesis)	0	iJO1366	0
MDDCP5pp	murein D,D-carboxypeptidase (murein5p3p) (periplasm)	0	iJO1366	0
23CCMPtex	23cCMP transport via diffusion (extracellular to periplasm)	1	iJO1366	0
O16GLCT1	glucosyltransferase I (LPS O16 antigen biosynthesis)	0	iJO1366	0
GDPTPDP	guanosine 3_prime_-diphosphate 5_prime_-triphosphate 3_prime_-diphosphatase	0	iJO1366	0
GLYCK2	glycerate kinase	0	iJO1366	0
G6PDA	glucosamine-6-phosphate deaminase	0	iJO1366	0
SPODMpp	superoxide dismutase	0	iJO1366	0
MPTG2	murein polymerizing transglycosylase 2 (three linked units)	0	iJO1366	0
MLTG5	Maltodextrin glucosidase (maltoheptaose)	0	iJO1366	0
MLTG4	Maltodextrin glucosidase (maltohexaose)	0	iJO1366	0
ACACCT	acetyl-CoA:acetoacetyl-CoA transferase	0	iJO1366	0
MLTG1	Maltodextrin glucosidase (maltotriose)	0	iJO1366	0
MLTG3	Maltodextrin glucosidase (maltopentaose)	0	iJO1366	0
MLTG2	Maltodextrin glucosidase (maltotetraose)	0	iJO1366	0
DKGLCNR1	2,5-diketo-D-gluconate reductase	0	iJO1366	0
HXAND	hypoxanthine dehydrogenase	0	iJO1366	0
G1Ptex	D-glucose 1-phosphate transport via diffusion	1	iJO1366	0
GLCRtex	D-glucarate transport via diffusion (extracellular to periplasm)	1	iJO1366	0
H2St1pp	h2s transport (periplasm)	0	iJO1366	1
G3PIabcpp	sn-glycerol-3-phosphoethanolamine transport via ABC system (periplasm)	0	iJO1366	0
LDH_D	D-lactate dehydrogenase	1	iJO1366	0
RBK	ribokinase	0	iJO1366	0
ECAtpp	enterobacterial common antigen transferase (flippase, cytoplasm to periplasm)	0	iJO1366	0
OMCDC	2-Oxo-4-methyl-3-carboxypentanoate decarboxylation	0	iJO1366	1
CBIuabcpp	Cobinamide transport via ABC system (uptake, periplasm)	0	iJO1366	0
ACPPAT1401	acyl-(acyl carrier protein):phosphate acyltransferase (C14:0)	0	iJO1366_genetic_unlumping	0
O16AUNDtpp	O16 antigen (flippase, cytoplasm to periplasm)	0	iJO1366	0
SARCOX	sarcosine oxidase	0	iJO1366	0
ACS	acetyl-CoA synthetase	0	iJO1366	0
URItex	uridine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
UHGADA	UDP-3-O-acetylglucosamine deacetylase	0	iJO1366	0
METOX2s	methionine oxidation 2 (spontaneous)	0	iJO1366	1
IMPtex	IMP transport via diffusion (extracellular to periplasm)	1	iJO1366	0
GALCTNt2pp	D-galactonate transport via proton symport (periplasm)	0	iJO1366	0
14GLUCANabcpp	1,4-alpha-D-glucan transport via ABC system (periplasm)	0	iJO1366	0
EAR140y1	enoyl-[acyl-carrier-protein] reductase (NADPH) (n-C14:0)	0	iJO1366_genetic_unlumping	0
FDMO	FMNH2-dependent monooxygenase	0	iJO1366	0
2AGPA180tipp	2-Acyl-sn-glycero-3-phosphatidate (n-C18:0) transporter via facilitated diffusion (periplasm)	0	iJO1366	0
AGMt2pp	GlcNAc-anhMurNAc transport in via proton symport (periplasm)	0	iJO1366	0
PROGLYabcpp	L-Prolinylglycine (Pro-Gly) transport via ABC system (periplasm)	0	iJO1366	0
CLPNH160pp	cardiolipin hydrolase (periplasm, n-C16:0)	0	iJO1366	0
GRXR1	glutaredoxin reductase	0	iJO1366_genetic_unlumping	0
AACPS41	acyl-[acyl-carrier-protein] synthetase  (n-C16:1)	0	iJO1366_genetic_unlumping	0
GRXR4	glutaredoxin reductase	0	iJO1366_genetic_unlumping	0
NHFRBO	NADH:flavorubredoxin oxidoreductase	0	iJO1366	0
T2DECAI1	trans-2-decenoyl-ACP isomerase	1	iJO1366_genetic_unlumping	0
CDAPPA161	CDP-Diacylglycerol pyrophostatase (n-C16:1)	0	iJO1366	0
CDAPPA160	CDP-Diacylglycerol pyrophostatase (n-C16:0)	0	iJO1366	0
RMNtex	L-rhamnose transport via diffusion (extracellular to periplasm)	1	iJO1366	0
PGPP120	phosphatidylglycerol phosphate phosphatase (n-C14:0)	0	iJO1366	0
MMETtex	S-methyl-L-methionine transport via diffusion (extracellular to periplasm)	1	iJO1366	0
MLDCP2App	murein L,D-carboxypeptidase (murein5p5p) (periplasm)	0	iJO1366	0
