,genome_region,unique_name,protein_length,Oobatake_Keq_20C,Oobatake_Keq_21C,Oobatake_Keq_22C,Oobatake_Keq_23C,Oobatake_Keq_24C,Oobatake_Keq_25C,Oobatake_Keq_26C,Oobatake_Keq_27C,Oobatake_Keq_28C,Oobatake_Keq_29C,Oobatake_Keq_30C,Oobatake_Keq_31C,Oobatake_Keq_32C,Oobatake_Keq_33C,Oobatake_Keq_34C,Oobatake_Keq_35C,Oobatake_Keq_36C,Oobatake_Keq_37C,Oobatake_Keq_38C,Oobatake_Keq_39C,Oobatake_Keq_40C,Oobatake_Keq_41C,Oobatake_Keq_42C,Oobatake_Keq_43C,Oobatake_Keq_44C,Oobatake_Keq_45C,Oobatake_Keq_46C,Oobatake_Keq_47C,Oobatake_Keq_48C,Oobatake_Keq_49C,Oobatake_Keq_50C,Oobatake_Keq_51C,Oobatake_Keq_52C,Oobatake_Keq_53C,Oobatake_Keq_54C,Oobatake_Keq_55C,Oobatake_Keq_56C,Oobatake_Keq_57C,Oobatake_Keq_58C,Oobatake_Keq_59C,Oobatake_Keq_60C,Oobatake_Keq_61C,Oobatake_Keq_62C,Oobatake_Keq_63C,Oobatake_Keq_64C,Oobatake_Keq_65C
27,b3939,EG10582,386.0,0.26702858078440384,0.28031977322346435,0.306933034355478,0.3503320528390447,0.4165993952815011,0.5158456589115922,0.6647323132947034,0.890977432242749,1.241509500566588,1.797507780471255,2.702752175064466,4.218295738181542,6.830414570885269,11.468943915604186,19.95980726350336,35.98645907350835,67.18434498078138,129.82029082097156,259.51641613394446,536.4632611496013,1146.2411169598179,2530.3672791048803,5768.676606185235,13575.943676417393,32967.33660357908,82573.19515410869,213235.57194393364,567508.0344936077,1555983.8705785812,4393293.674151924,12769126.36544398,38190383.93976989,117491688.9321389,371673172.4744074,1208534698.1377537,4037810811.389008,13856992913.295502,48828972573.919014,176613219977.00592,655479911294.9275,2495408597595.4497,9741539353438.947,38983124957717.19,159863851993879.56,671601688904358.9,2889524328978112.5
28,b1676,EG10804,470.0,1107832299591.741,990280006194.8777,932175892015.2177,923403257736.2252,961924526030.0565,1053060987656.0421,1210710361500.0403,1460887636170.3555,1848855845085.121,2452579042436.4697,3408041290684.5664,4957705632047.163,7545479132383.256,12007791602872.123,19968873149996.242,34682124478322.59,62873966827280.05,118906066313022.75,234457245533632.25,481739018397449.5,1030893913845023.1,2296354709207819.0,5321805557421254.0,1.2824768311012516e+16,3.212101276508857e+16,8.357183819641437e+16,2.2575982509749795e+17,6.329033036584723e+17,1.840446036881127e+18,5.548784011845479e+18,1.7336381325484575e+19,5.610540922181847e+19,1.879919432635062e+20,6.518794548658058e+20,2.3382823954176347e+21,8.672393376580388e+21,3.3243495872835957e+22,1.3164854787777706e+23,5.383759245680046e+23,2.2726699677275996e+24,9.899010376676479e+24,4.447108815379377e+25,2.0597883482608203e+26,9.832341304999215e+26,4.835192366929983e+27,2.4486587324354627e+28
29,b4226,EG10755,176.0,4.8565804225360034e-08,6.450459478284159e-08,8.725098113251407e-08,1.2015996710317406e-07,1.6844223092769048e-07,2.40290945930905e-07,3.487500034296031e-07,5.148469764034125e-07,7.729075443696418e-07,1.1796745063923948e-06,1.8301363562660245e-06,2.8853209391505177e-06,4.621665414788772e-06,7.519730366311335e-06,1.2425461504099698e-05,2.084672121707654e-05,3.550485893486917e-05,6.137249637280585e-05,0.00010764855893986745,0.00019156000534364156,0.00034576311832801434,0.000632915827502833,0.001174692480909662,0.0022102023763355162,0.004214920334973924,0.008145489556506716,0.01594915423438004,0.03163545207994783,0.06355514713388863,0.12929840475596954,0.266334779661587,0.5553700400635347,1.1721561225460277,2.503609169613348,5.41073513830226,11.83004163350051,26.16309256385495,58.51917402317138,132.35734074114325,302.6731948375848,699.7005585673325,1634.9329565767234,3860.7808762488344,9212.483094188248,22209.78288831358,54090.19233934381
30,b2750,EG10185,201.0,18.658408084619523,16.572607147585725,15.058484804617898,13.993092865496081,13.294070140938722,12.908797560223096,12.807692179638847,12.980422311110322,13.434362234129447,14.194981885307055,15.30816894145264,16.84477000563173,18.907970266085652,21.64457051569655,25.26185241602806,30.052675161901366,36.43292003781611,44.997717740359,56.60658800169595,72.5135734215588,94.56813700086853,125.5285162739356,169.55565837374428,233.00016766043436,325.6697072771731,462.8925499052597,668.914464378713,982.5524895719984,1466.7099340716063,2224.56869420776,3427.4537984951976,5363.3227601819035,8522.094736043568,13747.49772553294,22510.326399546335,37405.709576902096,63068.17375052161,107874.37202950334,187146.84128179908,329249.05834673333,587309.6038600244,1062023.059074867,1946479.6975317271,3615269.938245539,6803514.953685996,12970465.28842752
31,b2763,EG10190,570.0,5.4618384806913996e-08,5.052074865183323e-08,4.978293091174624e-08,5.221562966112868e-08,5.824587461271381e-08,6.904228254566187e-08,8.689535471112164e-08,1.1602748321519913e-07,1.6423462918699056e-07,2.462464229732733e-07,3.9078985271431126e-07,6.559285592642894e-07,1.1635534547254171e-06,2.179787075792763e-06,4.309489517348639e-06,8.984880476418026e-06,1.9740980890356787e-05,4.567670639169566e-05,0.00011122297763653088,0.0002848238124598111,0.0007665715489395089,0.0021669079314446606,0.00642925136116896,0.020009552330522262,0.06528300606188829,0.22314203278011702,0.7985784304034381,2.990535397868142,11.711686003404782,47.9376280846503,204.96109198457592,914.8685452932216,4260.851745815174,20694.077603633934,104754.44214867643,552387.234496853,3032710.4156164182,17326421.14153807,102956795.99374083,635989710.7076724,4082045030.9284945,27209766379.224815,188269847537.26556,1351568813604.2847,10062185481615.344,77649982358292.03
32,b0174,G6092,253.0,4.3672562572476414e-07,4.2781360423764157e-07,4.305879904657478e-07,4.4511475303932724e-07,4.724203186553411e-07,5.146094512265301e-07,5.751325967065932e-07,6.59249701108714e-07,7.747767312982716e-07,9.332607383259211e-07,1.1518250206592932e-06,1.456084279432417e-06,1.8847966360944361e-06,2.497376362345437e-06,3.386183998518643e-06,4.696904020986499e-06,6.662801182724861e-06,9.663121177555222e-06,1.4324076841413966e-05,2.1695995775418477e-05,3.356859446459314e-05,5.30403067454185e-05,8.556154566371963e-05,0.00014087472657496708,0.0002366754750209753,0.0004056249255495706,0.0007089805985263666,0.0012634880747826043,0.0022952254204940477,0.00424902043699604,0.008014104016763297,0.01539638336998076,0.030121488474822627,0.059996504809194266,0.12163723770621723,0.2509567599130176,0.5267748797721183,1.124730420463067,2.4421582948817844,5.391470547916494,12.099184275195224,27.594912240725535,63.94931748737482,150.55247989905587,359.9957420428844,874.1335866192758
33,b1131,EG11314,456.0,5.446094445777485e-09,6.665598561482839e-09,8.581932553533917e-09,1.1615126653446992e-08,1.6514339380356367e-08,2.4649426197278643e-08,3.859891560036046e-08,6.337014529935399e-08,1.0900802304963042e-07,1.9634660047362393e-07,3.7009272531272466e-07,7.295499482977639e-07,1.5031275986134276e-06,3.2350118979822294e-06,7.268450035223902e-06,1.703899753025661e-05,4.165207590876189e-05,0.00010611513329843038,0.000281596518329688,0.0007779491766720873,0.0022362341877762465,0.006684931173930444,0.02077136280460922,0.06705010759696528,0.22474065413083738,0.7818003377656993,2.8211721248498347,10.555366879972775,40.92800603738118,164.38711261420573,683.6190907832674,2942.130811891563,13098.33497637753,60295.40398901169,286864.4367093575,1409959.4967348499,7156318.134929956,37492460.09130805,202670380.50920603,1129930963.5780003,6494631296.800077,38470350738.37736,234745514120.13443,1475029672112.0432,9540510003468.303,63496113259685.016
34,b0522,EG10796,355.0,3.607411201258534e-11,4.115611005460402e-11,4.8839455728203836e-11,6.025219759245081e-11,7.723458682063406e-11,1.0281639276440653e-10,1.4207008367873482e-10,2.0366393218410967e-10,3.027482097843849e-10,4.66436997447566e-10,7.444567771707266e-10,1.2303121824230985e-09,2.1043491789109714e-09,3.7234646437473535e-09,6.812505510017561e-09,1.2882580125584722e-08,2.5167738312973175e-08,5.07741514825195e-08,1.0573355932492917e-07,2.2718098129926003e-07,5.03430977755468e-07,1.1501096854475187e-06,2.707665606100456e-06,6.566513522429652e-06,1.63979209742581e-05,4.214920522560138e-05,0.00011147348162263713,0.0003032302984485614,0.0008480707179557871,0.0024377651485140103,0.0071993965409359855,0.02183690477705951,0.06800256675424994,0.21734486693558744,0.7127152333256046,2.3970662754014063,8.26605314902818,29.216574479965864,105.81180182300676,392.5322373129956,1491.1370018632444,5798.654374939584,23076.64447678234,93955.8797300147,391248.80609992065,1665840.7693153564
35,b0032,EG10134,382.0,2.9988304914226607e-10,3.9023647397516277e-10,5.285057118559623e-10,7.445270738396922e-10,1.0904028707964648e-09,1.659355326798204e-09,2.6224754157206296e-09,4.302097024067049e-09,7.32194039025447e-09,1.2922101597263732e-08,2.3636767444391694e-08,4.479000931714882e-08,8.788315791326467e-08,1.7846700834862286e-07,3.749189494054462e-07,8.144160568791422e-07,1.8284790600014584e-06,4.241080145392983e-06,1.015819860998848e-05,2.5114487461132152e-05,6.406424614483206e-05,0.00016854270135096403,0.00045711837678152006,0.0012776036956460594,0.003678232415117547,0.010904028477860985,0.033271417924678685,0.10445429292876245,0.3372783195214837,1.1196867237215913,3.820249405355735,13.391133925322901,48.20798913418284,178.1740535633566,675.8395171567829,2630.0765110027583,10497.18706231046,42954.96355745835,180155.59480056335,774169.7919010475,3407538.60381109,15357671.744168174,70852605.20713186,334502813.6764624,1615573479.0907724,7980092263.905159
36,b0033,EG10135,1073.0,92.2663051271943,112.86839474202586,155.02898533454479,238.71694940399087,411.44538150072674,792.5718579243289,1703.7721888114738,4081.2153598641275,10877.796109341005,32213.912776030946,105848.38384179711,385353.50569236936,1552293.446025111,6909420.998599632,33937930.06331846,183711331.50803778,1094542990.0083435,7168422205.547516,51542307156.50348,406365879463.1215,3508771475185.543,33140298955552.883,341985582259466.44,3851262802092204.5,4.727632549664612e+16,6.318847048921952e+17,9.185460646762931e+18,1.45062553483738e+20,2.486165762815472e+21,4.619138896869998e+22,9.293739611683453e+23,2.0228670611837642e+25,4.758244227055128e+26,1.2083426151758605e+28,3.3095200114746346e+29,9.766638533364725e+30,3.1024870524922185e+32,1.0598515229696654e+34,3.889926985394542e+35,1.5324844918285072e+37,6.4745764279127675e+38,2.930860640822724e+40,1.420236928205128e+42,7.360831155914086e+43,4.0767788543067123e+45,2.410797051145226e+47
37,b3041,EG10465,217.0,3.449796539138141,3.697994169463218,4.052869402420134,4.539959414442353,5.196436366047596,6.075706606450405,7.254386312978669,8.842891876931281,11.00161877209907,13.965876979597793,18.084714587682072,23.88202586407722,32.153827525103246,44.12491054375155,61.7040885607545,87.90506839499962,127.54877451502293,188.44957699554806,283.44330031010975,433.8969008746683,675.8571114852975,1070.9553109323767,1725.9869537786174,2828.501179809555,4712.293234746946,7979.415926437476,13730.294847574494,24003.083023326373,42622.835445340526,76862.90927596137,140735.20707382908,261585.5058336384,493474.054509431,944649.3753429453,1834635.3377643875,3614264.6102331337,7221054.771960686,14628923.986956747,30045319.67930877,62548473.444641866,131964114.07220282,282110390.7074383,610987485.5997235,1340363073.6514406,2977950082.1054263,6699557043.848877
38,b3256,EG10276,449.0,1.5207935437421744e-06,1.7292413923649604e-06,2.064615737654655e-06,2.586625164371905e-06,3.3982488969012903e-06,4.678701553226292e-06,6.746355647600396e-06,1.0181604948749014e-05,1.607310651770313e-05,2.652512327157089e-05,4.573307045028486e-05,8.233109144455863e-05,0.00015467030115739295,0.0003030485654350579,0.0006189222902876924,0.0013168567647704557,0.002917312385638268,0.006725680548671697,0.016127563625145114,0.040202604668329735,0.10412846750205498,0.28008819914271627,0.7820122616507198,2.2652295698560487,6.804251395826959,21.184124936089017,68.32793624616754,228.21392481210793,788.9389041230504,2821.669582729194,10436.08053373808,39897.60498610375,157596.55166556855,642912.7736379813,2707574.6123693874,11766626.669697644,52745974.05081249,243790944.04185465,1161353063.6295772,5699796471.860813,28809457769.569004,149908435870.9892,802729427307.2543,4421845139790.976,25047848134309.906,145852321280250.84
39,b0908,EG10073,427.0,4.537625973514229e-05,6.117009132347462e-05,8.630060695348837e-05,0.00012734530589920926,0.0001964176841241495,0.000316479074186638,0.0005323758564350709,0.00093442984377326,0.0017103300282489142,0.003262658639518928,0.006483046843218373,0.013411069554942775,0.028866151506739008,0.06461354238571097,0.15032763264716095,0.36333686820400923,0.9118294143218487,2.374830177370399,6.415801299164611,17.97034171278315,52.160247168726414,156.81754500011812,488.1105361217357,1572.2079531233774,5238.0870378077225,18043.127797222358,64229.65670763881,236186.4881157614,896775.7938571358,3514296.8790457225,14208156.31551729,59238390.380240835,254600393.8090722,1127539402.6148205,5143398743.386866,24157158399.1698,116775684243.95876,580772404595.8239,2970604563408.962,15621028399564.848,84419564009797.6,468694940241621.56,2672380011835170.5,1.5642860444369552e+16,9.397134041576853e+16,5.791476441399233e+17
40,b3958,EG10065,334.0,1.7134575360758024e-18,2.9631039116729046e-18,5.303184054418094e-18,9.818290749947296e-18,1.8794929291307456e-17,3.7183517869811363e-17,7.599195670892518e-17,1.6036055388855948e-16,3.4925977720328473e-16,7.847510889842638e-16,1.81828381578023e-15,4.342648323652121e-15,1.0686376667218728e-14,2.7083912558982037e-14,7.066792799566457e-14,1.8975396585805664e-13,5.241396141789632e-13,1.4887552515534806e-12,4.346651987784727e-12,1.304004651899086e-11,4.018240846462237e-11,1.271357019758082e-10,4.128747362891874e-10,1.3757358708955352e-09,4.701828111712705e-09,1.6476483280843915e-08,5.9180915814063184e-08,2.1780790465476312e-07,8.211034460050196e-07,3.169669068695673e-06,1.2525160859090713e-05,5.064884585282098e-05,0.00020952608287324058,0.0008864541758385649,0.0038343643331603334,0.016951980020275936,0.07657911667938772,0.35337662609979453,1.6652493481189392,8.01148227369182,39.338563566704224,197.09593907647746,1007.3342394086237,5250.383905666248,27900.787697504074,151125.50766468848
41,b4013,EG10581,309.0,1.819080759792446e-19,2.7091829036859686e-19,4.1711801137081414e-19,6.636130442860148e-19,1.0904615426803504e-18,1.8499174785070536e-18,3.2385524668252515e-18,5.848156537741855e-18,1.0888604462905652e-17,2.0894362240504765e-17,4.1305785677923255e-17,8.408942921666406e-17,1.7621674654987344e-16,3.799769900331683e-16,8.427589780706136e-16,1.921850338537785e-15,4.504456467038254e-15,1.0847030179742834e-14,2.6826638984083804e-14,6.811649679192502e-14,1.7750676619497126e-13,4.745721835763383e-13,1.3012621642958795e-12,3.6580955807494976e-12,1.0539687090246353e-11,3.111283628966303e-11,9.406965785304395e-11,2.9121817915106186e-10,9.228034977352838e-10,2.992172644426733e-09,9.924702354459886e-09,3.3664364083926426e-08,1.1673899170960712e-07,4.137389508205296e-07,1.4982213405412867e-06,5.5416688602131295e-06,2.093137950532046e-05,8.07099729461073e-05,0.00031762135021549265,0.001275346032973019,0.005223560195672487,0.021817820077651554,0.09290729922596148,0.4032469953209204,1.783470361921054,8.035746663899763
42,b2913,EG10944,410.0,0.1263764049380146,0.1435607221720366,0.17061174454313002,0.21199216867667836,0.27523667606659685,0.3731731041436839,0.5280532909892469,0.7793960972376708,1.1992374347614625,1.9225414621505825,3.209449714751283,5.576144950104671,10.077526400243679,18.93483282321022,36.96845088505264,74.96200619757168,157.78746753258844,344.59546394071805,780.4406661337499,1832.12095995277,4456.0082757683995,11223.080897824972,29258.500328155704,78916.60426462395,220123.5004061842,634679.1800961376,1890787.7831011894,5817623.2027553795,18479017.81347935,60570548.80465533,204792885.987995,713941922.1271254,2565263441.737578,9496224657.237694,36203550273.20496,142090855285.32535,573894176809.8038,2384440292910.392,10187567515245.777,44743158937677.086,201929484725966.75,936131329645187.6,4456427801418388.5,2.1777157739853468e+16,1.0920259541265456e+17,5.6174263365542784e+17
43,b3607,EG10187,273.0,0.00030505663775111396,0.0003535712991213468,0.0004220783874471255,0.0005187453225870568,0.0006561275548217764,0.0008537407339812851,0.0011423536399598512,0.0015712586675145327,0.002220779959955051,0.0032241460082573312,0.004806380867437329,0.007354637892208568,0.011547598064431832,0.01859769633916225,0.0307125496402645,0.05198955416149757,0.09018124706090998,0.16024143530104398,0.29157645796492165,0.5431399555660764,1.0354218887445774,2.01946259782377,4.02842878917251,8.216510076274345,17.130230371805013,36.49532583853584,79.43016090805972,176.55722397187037,400.69768667693774,928.2407467536517,2194.31875103297,5291.984852193988,13016.774874763069,32646.892789468657,83468.62935648042,217489.62470708688,577404.3187369267,1561498.690397956,4300497.505029247,12058910.572811222,34419772.561253354,99981148.18444434,295487751.4422521,888330319.5133032,2715981854.8467183,8443095003.901117
44,b2414,EG10192,323.0,62903084371.861435,53279510859.636055,46807783611.26445,42631713722.38338,40234155230.53243,39327653887.973236,39795963030.30229,41669437906.052635,45127026248.35685,50524495171.52581,58455054978.602806,69856762038.62788,86193669021.65599,109758915948.45462,144185454807.8489,195318155816.7186,272727050341.9646,392378968802.4129,581440274138.4412,887071905251.0106,1392841604343.728,2249940723588.0107,3737717309428.449,6383366037515.325,11203278239266.855,20199422449024.668,37400706537043.31,71091618923598.42,138678003042709.6,277525085647340.25,569586073337075.4,1198499618662457.5,2584632547997324.5,5710905629404397.0,1.2924722666090192e+16,2.995120145383086e+16,7.104811708182872e+16,1.7246722325377757e+17,4.283003216169498e+17,1.0878073289154614e+18,2.8248342192111544e+18,7.498056637992418e+18,2.033753316027658e+19,5.635368633192122e+19,1.5947888987495717e+20,4.608130962173953e+20
45,b0754,EG10079,350.0,0.21935629568019274,0.23167077359117846,0.25400398238246646,0.28896013595946446,0.34091554448796707,0.41692097675431655,0.5282610439482556,0.6931453331720124,0.9414060563549774,1.3228352927040856,1.922262920254966,2.887374425450743,4.481100509798406,7.182379178205986,11.884136432053477,20.290788242411118,35.73396650288989,64.88379258929933,121.4194331803278,234.07982469342429,464.72167055240044,949.7446277562357,1997.2847989952165,4320.450320624456,9609.767668903745,21970.14417352267,51609.854452849984,124525.37646202941,308501.00323882134,784474.6786711315,2046808.330947011,5477793.665822437,15032140.029487528,42284483.04972958,121884003.80209337,359898659.0806675,1088293038.3619592,3369067748.605436,10674312938.12102,34602403091.06495,114730895495.29555,388987562562.1949,1348178558205.575,4775208678129.996,17280212947946.96,63870135175032.4
